#{"t_start": 1667833079.959336, "env_id": "abc-asic-v0"}
r,l,t,nd,lev,seq
0.349018,39,2677.861627,14237.3115234375,1329.2664794921875,dc2; dc2; rs -K 8; dc2; b; b; rwz -l; rwz -l; rfz -l; dc2; rfz -l; b -l; dc2; dc2; rf -l; dc2; rf -l; rwz -l; rfz -l; dc2; rwz -l; rfz -l; rs -K 8; ifraig; rwz; rwz; rs -K 8; rs -K 8; rwz -l; ifraig; rw; rw -l; rs -K 8 -l; dc2; b; b -l; b -l; rwz -l; rs -K 8
0.203015,39,2725.303738,14224.0146484375,1628.9163818359375,dc2; dc2; rf -l; b; dc2; dc2; rf -l; rf -l; dc2; rwz; b; rfz; dc2; rfz; rwz; rwz; rf -l; dc2; rfz; dc2; dc2; b -l; b; ifraig; dc2; rwz -l; b -l; rwz -l; dc2; rfz; ifraig; rwz; rwz; rfz -l; ifraig; dc2; dc2; rf -l; b
0.145394,39,2769.935706,14642.9853515625,1696.7071533203125,dc2; rs -K 8; dc2; b -l; dc2; rf -l; rfz -l; dc2; rf -l; dc2; rfz -l; dc2; rs -K 8; ifraig; rf -l; rwz; rwz; ifraig; rwz; rwz; rf -l; b -l; rwz -l; rwz -l; ifraig; ifraig; rwz; rwz; rwz; rf -l; rw -l; ifraig; rwz; rwz -l; rfz -l; b -l; ifraig; rs -K 8 -l; ifraig
0.214757,39,2821.953012,14096.177734375,1619.4727783203125,rf -l; dc2; b; dc2; rfz -l; dc2; rf; ifraig; ifraig; dc2; dc2; dc2; rf -l; rf -l; rwz -l; rwz -l; ifraig; dc2; rs -K 8 -l; rf -l; rs -K 8; rf; rs -K 8; rf; rs -K 8; rfz -l; b; ifraig; rfz -l; rw -l; rf; rwz -l; rs -K 8; b; rwz -l; rw -l; rwz -l; rfz -l; ifraig
0.225495,39,2873.984082,15559.076171875,1447.1414794921875,b -l; rf -l; rf -l; rwz; rwz; rwz; rwz; rf -l; rwz; rs -K 8; rfz; rfz -l; rwz; rf; rf; rs -K 8; rs -K 8; b; b; rwz -l; ifraig; ifraig; rf -l; rwz; rwz; rfz; rwz; rs -K 8; rwz; rwz; b; rf -l; ifraig; rwz -l; ifraig; rf; map_mst; dc2; rs -K 8
0.360819,39,2937.626674,13576.896484375,1368.65478515625,dc2; rf -l; dc2; dc2; rfz; rf -l; rfz; dc2; rwz -l; dc2; map_mst; rs -K 8 -l; dc2; rfz -l; map_mst; dc2; rfz -l; rs -K 8 -l; rf -l; rf -l; rwz -l; ifraig; map_mst; ifraig; rs -K 8 -l; rf; dc2; rf -l; rs -K 8; ifraig; ifraig; rwz; rwz; b -l; rs -K 8; rs -K 8; ifraig; b; rfz
0.342494,39,2992.790556,14016.8623046875,1363.70361328125,rwz; rf -l; dc2; dc2; b; rfz -l; dc2; rf -l; rfz; b -l; dc2; dc2; dc2; b -l; rf -l; dc2; rfz; dc2; b -l; rs -K 8; rf -l; ifraig; ifraig; rwz; &ifK3a_ifK3g; rwz; rf -l; rfz; rs -K 8; ifraig; ifraig; rf; ifraig; dc2; rwz -l; rwz -l; ifraig; rw -l; dc2
0.298585,39,3040.374635,13885.9921875,1468.482177734375,dc2; dc2; b; b; rs -K 8; rfz -l; rwz -l; ifraig; dc2; dc2; rf; rf -l; dc2; rf -l; dc2; b -l; rwz -l; dc2; rf -l; dc2; rwz -l; rfz; rw -l; dc2; ifraig; dc2; rfz -l; dc2; b; rfz -l; rs -K 8; rfz -l; ifraig; b; rfz -l; rw -l; b -l; rfz -l; rs -K 8
0.24707,39,3099.049243,14413.904296875,1518.6011962890625,b -l; rf -l; rf -l; rfz; rwz; rs -K 8; dc2; rfz; dc2; dc2; dc2; dc2; rs -K 8; dc2; b -l; rwz; rs -K 8; rs -K 8; ifraig; rf; dc2; dc2; b -l; rs -K 8; ifraig; ifraig; b; rf; rfz -l; rs -K 8; b -l; ifraig; rwz; rf -l; rs -K 8; ifraig; ifraig; rwz -l; rwz
0.40606,39,3164.073202,12789.109375,1350.1221923828125,dc2; dc2; dc2; rfz -l; dc2; dc2; dc2; rf -l; b; rfz; &ifK3a_ifK3g; b; dc2; b; b; b; map_mst; rfz -l; rfz -l; rfz -l; rfz; dc2; dc2; ifraig; rfz; dc2; dc2; &ifK3a_ifK3g; rfz -l; b; rf; rfz -l; rs -K 8; rf -l; ifraig; rwz -l; rf; rfz; ifraig
0.346226,39,3217.748815,13090.9736328125,1451.8662109375,ifraig; dc2; dc2; dc2; dc2; dc2; rfz -l; dc2; dc2; map_mst; ifraig; dc2; rfz; dc2; ifraig; dc2; dc2; b -l; b; rfz -l; rwz -l; rfz -l; rfz; dc2; dc2; ifraig; rf; b; rf; rs -K 8; rf -l; rwz -l; rwz -l; rfz -l; ifraig; ifraig; dc2; rf -l; rs -K 8
0.274384,39,3287.458914,13492.2158203125,1563.48779296875,dc2; rf -l; dc2; dc2; dc2; rfz -l; rf -l; dc2; dc2; dc2; b; b -l; b; rwz -l; rs -K 8; rwz -l; rwz -l; ifraig; map_mst; b -l; dc2; dc2; ifraig; dc2; dc2; rfz; b; rfz -l; map_mst; map_mst; rfz -l; b; rfz -l; rs -K 8; b; rwz -l; rfz -l; rfz -l; ifraig
0.256358,39,3343.174821,13797.8125,1566.83984375,rwz; rf -l; rf -l; rfz; dc2; rwz; dc2; rf -l; rs -K 8; dc2; b; rwz -l; dc2; rfz -l; b -l; rfz -l; dc2; dc2; dc2; b; b; ifraig; ifraig; ifraig; rwz; rwz; rwz; rs -K 8; b; b; rwz -l; b -l; rs -K 8; rfz -l; b -l; rfz -l; rs -K 8; rwz -l; rwz -l
0.266749,39,3400.547749,14518.880859375,1468.21728515625,dc2; dc2; ifraig; dc2; dc2; dc2; dc2; b; b; rfz -l; rfz -l; rfz -l; dc2; dc2; b; rfz -l; b; b; rw -l; rfz; map_mst; rw; dc2; ifraig; dc2; dc2; dc2; rf -l; b -l; b; rfz; rs -K 8; rfz -l; map_mst; rfz -l; rw; rf; rs -K 8; b -l
0.391371,39,3461.239262,13447.892578125,1315.7379150390625,dc2; dc2; rf -l; dc2; b; ifraig; rw; dc2; dc2; dc2; b; rfz -l; rfz -l; map_mst; dc2; b; ifraig; dc2; b; rwz -l; ifraig; rs -K 8 -l; ifraig; &ifK3a_ifK3g; dc2; rs -K 8; rfz -l; b -l; rwz -l; ifraig; rfz; dc2; dc2; map_mst; rfz -l; rfz -l; rfz -l; rs -K 8; ifraig
0.388095,39,3514.794542,13521.841796875,1315.58544921875,dc2; rf -l; dc2; map_mst; b -l; dc2; dc2; b -l; dc2; b; dc2; rs -K 8; rfz; rfz; dc2; dc2; dc2; b -l; rf -l; rwz -l; rfz -l; dc2; rw -l; dc2; rfz -l; rs -K 8; rfz -l; ifraig; rs -K 8; rfz; ifraig; rwz -l; dc2; rfz -l; dc2; rs -K 8; ifraig; rs -K 8; rw -l
0.22365,39,3592.197364,13922.6171875,1621.0914306640625,dc2; dc2; dc2; rf -l; dc2; ifraig; dc2; dc2; dc2; dc2; rs -K 8; dc2; rwz -l; rf; rfz; dc2; rwz -l; dc2; map_mst; rfz; map_mst; rw -l; rs -K 8 -l; ifraig; rs -K 8 -l; rf; b -l; rf -l; rf -l; rwz -l; rwz -l; map_mst; rw -l; ifraig; b -l; rf -l; b; rf -l; rwz -l
0.362855,39,3654.105607,13440.8935546875,1378.1009521484375,dc2; dc2; dc2; dc2; b -l; ifraig; rf -l; dc2; b; rfz; dc2; rfz -l; dc2; rfz -l; rfz; b -l; dc2; dc2; rfz -l; dc2; b; ifraig; rf -l; rwz -l; map_mst; rfz -l; rfz -l; rfz -l; rfz -l; dc2; rs -K 8 -l; rfz -l; dc2; ifraig; ifraig; rwz -l; rs -K 8 -l; rs -K 8; ifraig
0.343821,39,3709.578804,13711.4990234375,1391.2598876953125,dc2; dc2; dc2; rf -l; dc2; dc2; rfz; dc2; dc2; rs -K 8; dc2; rfz -l; b; rf -l; rwz -l; rwz -l; dc2; rwz -l; rfz -l; rf -l; dc2; rf -l; rw; rwz -l; rfz; dc2; dc2; rfz -l; rf -l; rfz -l; rfz -l; rwz -l; rfz -l; ifraig; dc2; ifraig; ifraig; dc2; dc2
0.342511,39,3769.019958,13615.853515625,1403.8289794921875,dc2; dc2; dc2; rf -l; dc2; dc2; b; dc2; rf -l; rwz -l; dc2; rfz -l; rf -l; ifraig; dc2; rwz -l; dc2; rf -l; ifraig; dc2; dc2; dc2; rf -l; rwz -l; rwz -l; rfz; ifraig; dc2; dc2; dc2; rfz -l; rfz -l; rf -l; ifraig; rwz -l; rwz -l; ifraig; dc2; dc2
0.291384,39,3826.255603,13615.154296875,1513.070556640625,rf -l; dc2; dc2; rwz; rf -l; rs -K 8; rs -K 8; rfz; dc2; dc2; dc2; b -l; rf -l; rwz -l; dc2; rfz -l; dc2; b -l; rfz; rf -l; rfz; ifraig; rwz; dc2; ifraig; rwz -l; dc2; dc2; dc2; rs -K 8; rfz; ifraig; rfz -l; rfz -l; dc2; rfz -l; rs -K 8; ifraig; rwz -l
0.372709,39,3891.835727,13094.939453125,1392.631103515625,dc2; rf -l; dc2; dc2; dc2; rf -l; ifraig; dc2; dc2; dc2; rfz -l; rs -K 8; dc2; rf -l; dc2; map_mst; rwz -l; rfz -l; rs -K 8; map_mst; rs -K 8 -l; &ifK3a_ifK3g; dc2; dc2; b -l; b -l; b -l; rfz; rs -K 8; rfz; ifraig; dc2; dc2; dc2; rfz -l; rfz -l; rfz -l; ifraig; dc2
0.26418,39,3955.143901,13586.693359375,1574.44921875,ifraig; dc2; dc2; dc2; ifraig; dc2; b -l; dc2; dc2; b; rf -l; ifraig; rfz; dc2; dc2; dc2; rs -K 8; rw -l; b -l; rs -K 8; ifraig; ifraig; dc2; dc2; rs -K 8; ifraig; dc2; ifraig; dc2; map_mst; ifraig; ifraig; rs -K 8 -l; dc2; ifraig; ifraig; ifraig; dc2; ifraig
0.196148,39,4014.086126,13906.5205078125,1680.46142578125,ifraig; dc2; rfz -l; dc2; rfz -l; dc2; b; ifraig; dc2; dc2; b -l; rfz -l; dc2; rfz -l; rf -l; rfz -l; dc2; rfz; ifraig; dc2; dc2; dc2; rwz -l; rs -K 8; rfz -l; ifraig; dc2; ifraig; dc2; b -l; rfz -l; rfz -l; ifraig; rfz -l; rs -K 8; rs -K 8; rs -K 8; map_mst; rfz -l
0.303193,39,4077.902031,14095.7109375,1437.1298828125,dc2; dc2; dc2; rf -l; dc2; dc2; dc2; b; rfz -l; rfz; dc2; dc2; dc2; dc2; ifraig; rfz; dc2; dc2; dc2; dc2; rfz -l; rfz -l; rfz -l; rfz -l; rf -l; rf -l; dc2; rwz -l; map_mst; rwz -l; rwz -l; rfz -l; rs -K 8; rwz -l; rs -K 8; rwz -l; map_mst; ifraig; rfz
0.382131,39,4144.878256,13106.8369140625,1370.4693603515625,rf -l; dc2; dc2; rf -l; ifraig; dc2; dc2; dc2; dc2; b -l; b; b -l; rfz -l; map_mst; dc2; rfz -l; rfz -l; rf -l; dc2; dc2; ifraig; dc2; rf -l; dc2; rfz -l; ifraig; dc2; dc2; b -l; rfz -l; rfz; rs -K 8; ifraig; &ifK3a_ifK3g; dc2; rf -l; rwz -l; rwz -l; map_mst
0.25379,39,4205.466611,13548.6689453125,1601.1619873046875,dc2; dc2; dc2; dc2; dc2; b -l; dc2; rfz; rf -l; dc2; dc2; rfz -l; dc2; dc2; rfz -l; b -l; dc2; map_mst; b -l; rfz -l; rfz -l; dc2; b -l; rf -l; b -l; rwz -l; rf; rfz -l; rfz -l; rfz -l; rfz -l; rw -l; rw; rfz -l; rs -K 8 -l; rfz -l; rs -K 8; rfz -l; ifraig
0.297009,39,4266.14303,13886.458984375,1471.732666015625,dc2; dc2; dc2; dc2; dc2; rf -l; dc2; dc2; dc2; rfz -l; dc2; dc2; ifraig; rfz -l; dc2; dc2; rfz; rf -l; dc2; dc2; dc2; b -l; rs -K 8; rs -K 8; rfz -l; rf; rfz; dc2; rs -K 8; ifraig; rf; dc2; ifraig; dc2; ifraig; rs -K 8 -l; b -l; rwz -l; rfz -l
0.407105,39,4340.696962,12776.279296875,1349.1007080078125,dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; b; rfz -l; map_mst; rwz -l; rwz -l; map_mst; b -l; rfz -l; ifraig; dc2; dc2; ifraig; rfz -l; dc2; dc2; rfz -l; rfz -l; rfz -l; rfz; dc2; rwz -l; map_mst; rfz -l; map_mst; rs -K 8 -l; rfz -l; rfz -l; rf -l; map_mst; rfz -l; rw -l
0.364129,39,4396.655085,13553.1015625,1363.9573974609375,dc2; rs -K 8; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rs -K 8; rf -l; dc2; rwz -l; map_mst; rfz -l; rfz -l; rfz -l; ifraig; dc2; dc2; rfz -l; rfz -l; ifraig; rfz; dc2; rf -l; dc2; rwz -l; rfz -l; rwz -l; rfz -l; rfz -l; rfz -l; rs -K 8; rfz -l; rfz -l; rfz -l; ifraig; dc2
0.315635,39,4469.286715,13634.982421875,1459.1632080078125,dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; rfz; dc2; dc2; dc2; rfz -l; b; ifraig; dc2; rs -K 8; rfz -l; dc2; dc2; rs -K 8; rwz -l; rfz -l; dc2; rfz -l; ifraig; dc2; dc2; rfz -l; rfz -l; rs -K 8; rwz -l; rwz -l; rfz -l; rfz -l; rfz -l; map_mst; rfz -l
0.366151,39,4527.600685,13140.1962890625,1402.3438720703125,dc2; dc2; dc2; dc2; dc2; dc2; b; rfz -l; rfz -l; ifraig; dc2; dc2; dc2; ifraig; dc2; rf -l; dc2; rwz -l; rwz -l; rfz -l; rfz -l; dc2; rfz -l; rs -K 8; rfz -l; rfz -l; rfz -l; rs -K 8; map_mst; rs -K 8 -l; rfz -l; rfz -l; rs -K 8; ifraig; dc2; dc2; map_mst; rfz -l; rfz -l
0.280452,39,4583.918223,12882.1884765625,1623.83154296875,rf -l; rf -l; rf -l; dc2; dc2; rf -l; rwz -l; dc2; ifraig; dc2; ifraig; dc2; dc2; rf -l; b -l; dc2; rwz -l; rwz -l; map_mst; rfz -l; rfz -l; rfz -l; rfz; dc2; dc2; rfz; rs -K 8; dc2; rfz; rs -K 8 -l; rfz; dc2; ifraig; dc2; rs -K 8 -l; rs -K 8; rfz -l; rw -l; map_mst
0.394213,39,4646.46893,13478.21875,1306.647216796875,rf -l; dc2; rfz -l; dc2; dc2; dc2; ifraig; dc2; rwz; dc2; rfz; ifraig; dc2; dc2; dc2; rfz -l; dc2; rfz -l; rfz; dc2; dc2; ifraig; ifraig; dc2; dc2; rfz -l; dc2; rfz -l; map_mst; rfz -l; b -l; rfz -l; rfz -l; rs -K 8; dc2; rfz -l; ifraig; rfz; dc2
0.282605,39,4706.232301,13183.3525390625,1581.98779296875,dc2; dc2; rf -l; b -l; dc2; rwz; rfz; dc2; dc2; dc2; b; rwz -l; rwz -l; rfz -l; map_mst; rfz -l; ifraig; rs -K 8 -l; dc2; ifraig; dc2; dc2; dc2; rfz -l; rfz -l; rfz -l; dc2; rs -K 8; rfz -l; rfz -l; rfz -l; rfz -l; dc2; b; rfz -l; rfz -l; rfz -l; ifraig; ifraig
0.309516,39,4767.706888,13953.876953125,1438.56494140625,rf -l; rf -l; dc2; dc2; rfz; dc2; dc2; dc2; rf -l; dc2; rwz -l; rwz -l; ifraig; dc2; dc2; ifraig; rfz; dc2; dc2; rwz -l; b -l; b; rwz -l; rfz -l; rfz -l; ifraig; dc2; dc2; rfz -l; rfz -l; rfz -l; rfz -l; ifraig; dc2; rf -l; rfz; dc2; rfz; rfz -l
0.395957,39,4824.181221,13196.8828125,1330.659912109375,dc2; rf -l; dc2; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rf -l; ifraig; dc2; dc2; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; rf -l; rwz -l; ifraig; map_mst; rw -l; dc2; &ifK3a_ifK3g; ifraig; rs -K 8; dc2; b -l; rfz -l; rs -K 8; rfz -l; rw -l; rfz -l; rfz -l; rs -K 8 -l
0.291622,39,4882.48015,13510.4111328125,1524.2890625,dc2; rf -l; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; b; ifraig; rs -K 8; ifraig; dc2; dc2; ifraig; dc2; rfz; dc2; rfz -l; dc2; b; rfz -l; rfz; rfz; dc2; dc2; rfz; rfz -l; ifraig; dc2; rf -l; rfz; rwz -l; rwz -l; ifraig
0.37146,39,4946.714561,12728.9228515625,1435.5299072265625,dc2; rf -l; dc2; dc2; dc2; ifraig; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rfz -l; b; ifraig; map_mst; rw -l; dc2; ifraig; dc2; rfz -l; dc2; ifraig; b -l; dc2; dc2; rfz -l; rfz -l; rfz; rf -l; rw; rw; rw -l; ifraig; rw; dc2
0.27229,39,5010.411367,13261.5009765625,1595.2789306640625,rf -l; dc2; dc2; ifraig; dc2; dc2; b; ifraig; dc2; rfz; dc2; dc2; ifraig; dc2; dc2; dc2; rfz -l; dc2; ifraig; dc2; rwz -l; map_mst; rw -l; rs -K 8 -l; ifraig; dc2; dc2; ifraig; rfz -l; rs -K 8; ifraig; rs -K 8 -l; dc2; dc2; b -l; rwz -l; rfz -l; rs -K 8; rw -l
0.301291,39,5069.860571,13380.474609375,1518.0828857421875,dc2; dc2; rf -l; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; ifraig; dc2; dc2; dc2; rfz -l; ifraig; dc2; dc2; dc2; rf -l; rfz -l; rfz; dc2; dc2; rfz -l; ifraig; dc2; rwz -l; rfz -l; rwz -l; rfz -l; rfz -l; ifraig; dc2; rfz; dc2; rfz -l
-0.202703,39,5133.504897,15538.5478515625,2250.1875,rf -l; rfz; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rfz -l; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; rfz -l; rfz -l; rfz -l; rfz -l; map_mst; rfz -l; &ifK3a_ifK3g; rfz -l; rfz -l; rfz -l; rfz -l; rs -K 8; map_mst; rs -K 8 -l; b
0.307093,39,5188.06151,11966.564453125,1683.3572998046875,dc2; rwz; dc2; rf -l; dc2; dc2; dc2; dc2; map_mst; &ifK3a_ifK3g; &ifK3a_ifK3g; rfz; dc2; dc2; rfz; rfz; dc2; dc2; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; rfz -l; dc2; rfz -l; &ifK3a_ifK3g; rs -K 8; b; rfz -l; rw -l; rfz -l; rf; rfz -l; rfz -l; rfz -l; rfz -l
0.280566,39,5252.582322,14081.48046875,1485.2974853515625,dc2; dc2; rfz -l; ifraig; dc2; dc2; dc2; b -l; rwz -l; ifraig; dc2; dc2; dc2; ifraig; dc2; rf -l; dc2; ifraig; dc2; rfz -l; dc2; rf -l; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2; map_mst; rw -l; rw -l; rs -K 8 -l; dc2; rfz; rfz -l
0.357504,39,5334.964006,13841.6689453125,1349.43798828125,dc2; dc2; dc2; ifraig; dc2; dc2; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rf -l; ifraig; dc2; dc2; rf -l; rwz -l; rwz -l; map_mst; map_mst; rw -l; rfz -l; rf -l; dc2; map_mst; rw -l; map_mst; rw -l; rs -K 8 -l; rw -l; rf -l; ifraig; rf; rw; map_mst; rw -l; rfz -l
0.291946,39,5405.446533,14113.6728515625,1458.468017578125,dc2; dc2; dc2; ifraig; dc2; ifraig; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; ifraig; dc2; dc2; dc2; b -l; b -l; rs -K 8; rs -K 8; rfz; rwz -l; rs -K 8 -l; dc2; map_mst; rfz -l; ifraig; rs -K 8 -l; rf -l; dc2; ifraig; rwz -l; map_mst; rw -l; map_mst; rs -K 8 -l; rfz -l
0.303404,39,5463.906414,13810.8759765625,1466.3260498046875,dc2; dc2; ifraig; dc2; dc2; dc2; dc2; ifraig; dc2; rf -l; dc2; ifraig; rwz -l; dc2; &ifK3a_ifK3g; rf -l; dc2; rwz -l; ifraig; dc2; rw -l; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2; rwz -l; rf -l; rfz -l; rwz -l; ifraig; rfz -l; dc2; ifraig; rfz -l
0.335384,39,5526.358645,13191.2841796875,1464.72021484375,dc2; dc2; rf -l; dc2; dc2; rf -l; dc2; ifraig; dc2; dc2; ifraig; dc2; rf -l; dc2; ifraig; dc2; rf -l; dc2; rwz -l; rfz; map_mst; ifraig; map_mst; &ifK3a_ifK3g; rf; b; rs -K 8; rfz -l; rfz -l; rfz -l; dc2; rs -K 8; ifraig; rf -l; ifraig; ifraig; dc2; ifraig; dc2
0.291821,39,5594.851714,13822.5400390625,1489.4498291015625,rf -l; dc2; dc2; dc2; dc2; ifraig; dc2; rf -l; dc2; ifraig; ifraig; dc2; rf -l; &ifK3a_ifK3g; dc2; ifraig; dc2; dc2; dc2; b; ifraig; rf -l; rwz -l; dc2; ifraig; rw -l; dc2; dc2; dc2; ifraig; ifraig; rs -K 8 -l; dc2; rf -l; rs -K 8; b -l; ifraig; b -l; rs -K 8
0.37835,39,5659.249326,13238.873046875,1365.104248046875,dc2; rf -l; dc2; ifraig; &ifK3a_ifK3g; rf -l; dc2; dc2; dc2; rf -l; dc2; rwz -l; map_mst; rfz -l; dc2; rfz -l; ifraig; dc2; dc2; rfz; ifraig; rwz -l; dc2; ifraig; map_mst; ifraig; dc2; rw -l; dc2; rs -K 8; dc2; b; rfz -l; rfz -l; rfz -l; ifraig; ifraig; rs -K 8 -l; dc2
0.324736,39,5734.995371,13434.12890625,1461.283935546875,dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; rf -l; dc2; dc2; b; ifraig; dc2; rwz -l; dc2; dc2; ifraig; ifraig; dc2; dc2; b -l; rs -K 8; ifraig; ifraig; dc2; dc2; dc2; ifraig; rf -l; rwz -l; dc2; map_mst; ifraig; rfz -l; map_mst; rs -K 8 -l; rfz -l; rfz -l; ifraig
0.345926,39,5807.050012,12932.34375,1470.349365234375,dc2; dc2; rs -K 8; rf -l; dc2; dc2; dc2; rf -l; dc2; ifraig; dc2; dc2; dc2; rf; rfz; map_mst; rwz; dc2; ifraig; dc2; rwz -l; map_mst; ifraig; rfz -l; dc2; ifraig; dc2; rf -l; rwz -l; rw -l; rw -l; ifraig; dc2; dc2; rfz; rfz -l; ifraig; dc2; ifraig
0.341888,39,5875.241303,13814.375,1384.96630859375,ifraig; dc2; dc2; dc2; ifraig; dc2; rwz; dc2; dc2; rf -l; ifraig; dc2; dc2; dc2; rf -l; rwz -l; ifraig; dc2; map_mst; dc2; rfz -l; dc2; rfz -l; rfz -l; rfz -l; rfz -l; rfz -l; dc2; rfz -l; rfz -l; rs -K 8; rfz -l; ifraig; rwz -l; rs -K 8; rw -l; rw -l; rs -K 8 -l; rfz -l
0.302328,39,5949.311753,13221.376953125,1534.07080078125,dc2; dc2; rf -l; ifraig; dc2; ifraig; dc2; ifraig; dc2; rwz; dc2; rwz -l; ifraig; dc2; dc2; dc2; ifraig; rf -l; dc2; rwz; ifraig; rwz -l; rfz; dc2; rf -l; map_mst; rfz -l; rw -l; rfz -l; ifraig; dc2; ifraig; dc2; b; ifraig; ifraig; map_mst; rf -l; rw -l
0.377344,39,6032.075848,12830.6328125,1410.8173828125,dc2; map_mst; ifraig; dc2; dc2; dc2; rf -l; dc2; rwz -l; map_mst; dc2; map_mst; rfz -l; rfz -l; ifraig; dc2; dc2; rf -l; rs -K 8; rwz -l; ifraig; dc2; map_mst; rfz; ifraig; rs -K 8 -l; dc2; rf -l; rfz; rs -K 8 -l; ifraig; dc2; ifraig; rs -K 8 -l; rs -K 8; ifraig; ifraig; dc2; dc2
0.323914,39,6106.484199,12503.8076171875,1571.919677734375,dc2; dc2; ifraig; dc2; dc2; dc2; b; rw -l; dc2; dc2; dc2; rwz -l; ifraig; dc2; map_mst; dc2; b; rwz -l; map_mst; rw -l; map_mst; rfz -l; rfz -l; rfz; ifraig; dc2; dc2; rf; rs -K 8; rs -K 8; ifraig; rs -K 8 -l; rfz -l; dc2; rfz -l; map_mst; ifraig; rfz -l; rfz -l
0.260133,39,6180.564888,12504.2744140625,1720.1480712890625,dc2; map_mst; dc2; dc2; dc2; b; map_mst; rfz -l; rfz -l; rw -l; dc2; dc2; ifraig; dc2; dc2; b -l; rs -K 8; b; rw -l; ifraig; rfz -l; dc2; dc2; b -l; rs -K 8; rfz -l; ifraig; rwz -l; dc2; map_mst; rs -K 8; rw -l; map_mst; ifraig; rw -l; rw -l; dc2; ifraig; rwz -l
0.348289,39,6257.419109,12870.9912109375,1472.0211181640625,rf -l; dc2; dc2; dc2; rwz -l; dc2; rwz -l; dc2; map_mst; ifraig; rfz -l; dc2; dc2; dc2; map_mst; b; rw -l; ifraig; dc2; dc2; dc2; ifraig; rfz -l; dc2; dc2; ifraig; ifraig; dc2; dc2; ifraig; ifraig; dc2; dc2; rs -K 8; ifraig; rw -l; rw -l; dc2; ifraig
0.32238,39,6330.167489,13489.6494140625,1460.348876953125,dc2; rf -l; dc2; dc2; rwz -l; map_mst; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; rwz; b; rs -K 8; rwz -l; ifraig; dc2; dc2; b -l; rs -K 8; rs -K 8; rfz -l; dc2; map_mst; ifraig; ifraig; dc2; dc2; ifraig; rs -K 8; rfz -l; ifraig; rfz -l; dc2; rfz -l; rs -K 8; rfz -l
0.322437,39,6410.989799,12930.4775390625,1523.37060546875,dc2; map_mst; dc2; ifraig; dc2; dc2; dc2; rwz -l; ifraig; dc2; dc2; dc2; b -l; ifraig; dc2; rwz -l; ifraig; map_mst; map_mst; rw -l; rw -l; rw -l; rw; dc2; dc2; rfz -l; ifraig; rf -l; dc2; rw; rs -K 8; rfz -l; ifraig; ifraig; rf -l; dc2; rfz; rw -l; rfz -l
0.30373,39,6485.167127,13561.2666015625,1492.61669921875,dc2; dc2; ifraig; dc2; dc2; dc2; dc2; rf -l; rw -l; dc2; dc2; dc2; rf -l; rwz -l; map_mst; ifraig; dc2; dc2; rfz -l; ifraig; dc2; dc2; b; map_mst; ifraig; rw -l; rs -K 8 -l; dc2; ifraig; ifraig; dc2; dc2; b -l; rs -K 8; rfz -l; rfz; ifraig; rfz -l; dc2
0.300091,39,6559.178879,13057.84765625,1558.262939453125,dc2; map_mst; ifraig; dc2; dc2; dc2; rfz; dc2; dc2; map_mst; rfz -l; ifraig; dc2; dc2; rs -K 8 -l; rwz -l; &ifK3a_ifK3g; dc2; b -l; rs -K 8; rf -l; rwz -l; map_mst; ifraig; ifraig; rs -K 8 -l; dc2; ifraig; &ifK3a_ifK3g; rwz; rwz; rs -K 8; rwz -l; rw -l; ifraig; rf; map_mst; rw -l; rw -l
0.305297,39,6641.506517,13037.0859375,1549.135009765625,dc2; map_mst; b -l; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rf -l; ifraig; dc2; dc2; dc2; rw -l; rf -l; ifraig; dc2; rwz -l; map_mst; rw -l; rfz -l; rs -K 8 -l; dc2; ifraig; rfz -l; ifraig; dc2; ifraig; ifraig; ifraig; rwz; rwz
0.282068,39,6724.107159,12682.966796875,1645.634765625,map_mst; dc2; dc2; b; rf -l; b -l; map_mst; rfz; dc2; dc2; dc2; ifraig; dc2; dc2; dc2; rf -l; ifraig; map_mst; rwz -l; rs -K 8 -l; rw -l; dc2; ifraig; dc2; rfz -l; map_mst; ifraig; rs -K 8 -l; rfz -l; dc2; ifraig; rfz -l; rfz; dc2; rfz; b; ifraig; rw -l; rs -K 8
